run_id	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
041215Madag05AD05_ACAGTG_L005_R1	041215Madag05AD05_ACAGTG_L005_R1_cap3_Contig-32	193	1.7	43.333000	30	acc:YP_010805720|MAG: replication associated protein [Avonheates virus SG_61]	taxid:2914487|Aberdnavirus waitai|Aberdnavirus|Bacilladnaviridae|Baphyvirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
041215Madag05AD05_ACAGTG_L005_R1	041215Madag05AD05_ACAGTG_L005_R1_cap3_Contig-33	190	1.46e-15	58.182000	55	acc:YP_009173620|DNA polymerase B [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag05AD05_ACAGTG_L005_R1	041215Madag05AD05_ACAGTG_L005_R1_cap3_Contig-34	172	2.64e-11	60.000000	45	acc:YP_009165284|B-family DNA polymerase [Mollivirus sibericum]	taxid:1678078|Viruses	2024-06-30
041215Madag05AD05_ACAGTG_L005_R1	041215Madag05AD05_ACAGTG_L005_R1_cap3_Contig-35	163	0.094	58.333000	24	acc:YP_003987188|hypothetical protein MIMI_gp0717 [Acanthamoeba polyphaga mimivirus]	taxid:212035|Mimivirus bradfordmassiliense|Mimivirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-1	2595	9.73e-87	35.305000	524	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-2	2214	1.7	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-3	2176	7.72e-27	32.889000	225	acc:YP_009052380|ABC transporter [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-4	2079	1.4	32.941000	85	acc:YP_007947990|polyprotein [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-5	1982	3.06e-47	33.542000	319	acc:YP_009949256|signal recognition particle protein, partial [Escherichia phage 500465-1]	taxid:2716351|Wadgaonvirus wv5004651|Wadgaonvirus|Peduoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-6	1904	0.76	28.704000	108	acc:YP_010359182|hypothetical protein M1M48_gp50 [uncultured phage cr91_1]	taxid:2986403|Drivevirus gastrointestinalis|Drivevirus|Crudevirinae|Intestiviridae|Crassvirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-7	1887	3.05e-129	42.238000	554	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-8	1823	8.17e-122	42.826000	453	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-9	1529	0.56	30.488000	82	acc:YP_010769525|RNA-directed RNA polymerase [ssRNA phage Esthiorhiza.2_30]	taxid:2786048|Mihkrovirus pedovicinum|Mihkrovirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-10	1518	1.77e-60	45.946000	185	acc:YP_009408556|guanylate kinase [NY_014 poxvirus]	taxid:2025360|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-11	1429	5.48e-26	33.745000	243	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-12	1284	0.32	30.000000	60	acc:YP_010780883|rab family small GTPase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-13	1119	1.18e-38	46.358000	151	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-14	993	7.68e-25	29.108000	213	acc:NP_046572|ABC transporter [Bacillus phage SPBc2]	taxid:2932878|Spbetavirus SPbeta|Spbetavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-15	889	9.09e-14	26.199000	271	acc:YP_001257052|DNA polymerase [Spodoptera litura granulovirus]	taxid:359919|Betabaculovirus spliturae|Betabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-16	753	3.4	32.653000	49	acc:NP_619756|replicase [Physalis mottle virus]	taxid:72539|Tymovirus physalis|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-17	701	0.11	29.365000	126	acc:YP_010090730|thymidylate kinase [Escherichia phage EcS1]	taxid:2083276|Kagamiyamavirus ecs1|Kagamiyamavirus|Tevenvirinae|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-18	656	0.001	29.474000	95	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-19	655	4.24e-19	33.333000	192	acc:YP_001498312|hypothetical protein AR158_C230-34R [Paramecium bursaria Chlorella virus AR158]	taxid:380598|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-20	646	1.42e-70	81.452000	124	acc:NP_258331|RR2B [Spodoptera litura nucleopolyhedrovirus]	taxid:46242|Alphabaculovirus spliturae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-21	634	0.013	25.510000	98	acc:YP_009126510|Sak4-like ssDNA annealing protein [Lactobacillus phage Ldl1]	taxid:1552735|Lidleunavirus Ldl1|Lidleunavirus|Tybeckvirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-22	426	1.35e-34	47.619000	147	acc:YP_007969814|DNA polymerase catalytic subunit [Elephantid betaherpesvirus 1]	taxid:146015|Proboscivirus elephantidbeta1|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-23	418	7.04e-41	76.190000	84	acc:NP_047757|ribonucleotide reductase small subunit homolog [Lymantria dispar multiple nucleopolyhedrovirus]	taxid:10449|Alphabaculovirus lydisparis|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-24	417	1.39e-14	36.220000	127	acc:YP_009252254|DNA polymerase catalytic subunit [Canid alphaherpesvirus 1]	taxid:170325|Varicellovirus canidalpha1|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-25	406	0.079	32.787000	61	acc:YP_010802897|VV A32-like packaging ATPase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-26	366	1.67e-09	35.246000	122	acc:YP_010802757|DNA polymerase [Elephant endotheliotropic herpesvirus 3A]	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-27	347	0.35	46.341000	41	acc:YP_009173188|hypothetical protein AP054_gp232 [Ostreococcus lucimarinus virus 7]	taxid:1663209|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-28	308	0.003	41.176000	51	acc:YP_010780079|hypothetical protein QJ856_gp0063 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-29	267	1.38e-46	83.908000	87	acc:YP_009407970|Ribonucleotide reductase small subunit [Eptesipox virus]	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-30	246	1.20e-16	54.930000	71	acc:YP_009174650|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-31	219	5.16e-11	42.647000	68	acc:YP_010783595|DNA polymerase family B [Tetraselmis virus 1]	taxid:2060617|Oceanusvirus kaneohense|Oceanusvirus|Allomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-32	182	0.10	35.556000	45	acc:YP_010778125|putative ATP-dependent RNA helicase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-33	167	0.14	30.952000	42	acc:YP_009292783|hypothetical protein BIZ83_gp197 [Erwinia phage vB_EamM_ChrisDB]	taxid:1883371|Machinavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag05AD05_ACAGTG_L005_R2	041215Madag05AD05_ACAGTG_L005_R2_cap3_Contig-34	151	2.1	43.333000	30	acc:YP_010778347|capsid protein [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-1	2571	2.22e-115	43.534000	549	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-2	2367	2.87e-142	42.131000	610	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-3	2094	4.65e-47	33.542000	319	acc:YP_009949256|signal recognition particle protein, partial [Escherichia phage 500465-1]	taxid:2716351|Wadgaonvirus wv5004651|Wadgaonvirus|Peduoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-4	2045	0.58	27.184000	103	acc:YP_009173600|repeat containing protein [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-5	2039	0.83	28.704000	108	acc:YP_010359182|hypothetical protein M1M48_gp50 [uncultured phage cr91_1]	taxid:2986403|Drivevirus gastrointestinalis|Drivevirus|Crudevirinae|Intestiviridae|Crassvirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-6	1810	9.80e-57	35.264000	397	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-7	1346	0.0	79.688000	320	acc:NP_619839|CPXV051 protein [Cowpox virus]	taxid:10243|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-8	1131	1.90e-38	46.358000	151	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-9	1081	1.98e-29	26.496000	351	acc:NP_046572|ABC transporter [Bacillus phage SPBc2]	taxid:2932878|Spbetavirus SPbeta|Spbetavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-10	1075	9.64e-15	30.058000	173	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-11	1072	4.10e-62	45.946000	185	acc:YP_009408556|guanylate kinase [NY_014 poxvirus]	taxid:2025360|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-12	1034	0.53	32.812000	64	acc:YP_007969877|protein 2A2 [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-13	882	6.17e-22	36.612000	183	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-14	763	0.35	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-15	733	3.2	32.653000	49	acc:NP_619756|replicase [Physalis mottle virus]	taxid:72539|Tymovirus physalis|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-16	724	8.74e-31	37.931000	203	acc:YP_010803248|DNA-directed DNA polymerase family B [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-17	719	1.02e-48	41.870000	246	acc:YP_009174732|putative DNA polymerase [Yellowstone lake phycodnavirus 1]	taxid:1586713|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-18	698	0.31	30.000000	60	acc:YP_010780883|rab family small GTPase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-19	642	0.008	25.773000	97	acc:YP_009126510|Sak4-like ssDNA annealing protein [Lactobacillus phage Ldl1]	taxid:1552735|Lidleunavirus Ldl1|Lidleunavirus|Tybeckvirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-20	596	1.09e-43	45.699000	186	acc:YP_009174650|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-21	515	8.37e-17	35.669000	157	acc:YP_001498312|hypothetical protein AR158_C230-34R [Paramecium bursaria Chlorella virus AR158]	taxid:380598|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-22	512	0.096	32.787000	61	acc:YP_010802897|VV A32-like packaging ATPase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-23	510	3.47e-34	54.545000	110	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-24	506	0.071	30.488000	82	acc:YP_009191684|DnaC-like helicase loader [Streptococcus phage T12]	taxid:35344|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-25	500	0.19	23.232000	99	acc:YP_443940|VP6 [Aedes pseudoscutellaris reovirus]	taxid:341721|Dinovernavirus|Spinareoviridae|Reovirales|Resentoviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-26	472	5.20e-15	39.167000	120	acc:YP_009041990|DNA polymerase [Bovine gammaherpesvirus 6]	taxid:1504288|Macavirus bovinegamma6|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-27	457	0.044	30.000000	90	acc:YP_009001608|putative ATP/GTP-binding protein [Anomala cuprea entomopoxvirus]	taxid:62099|Alphaentomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-28	414	2.19e-16	35.345000	116	acc:YP_010803174|ABC transporter type 1 transmembrane domain [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-29	363	1.2	30.952000	42	acc:YP_009292783|hypothetical protein BIZ83_gp197 [Erwinia phage vB_EamM_ChrisDB]	taxid:1883371|Machinavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-30	362	2.41e-07	34.375000	96	acc:YP_006908614|DNA polymerase [Epinotia aporema granulovirus]	taxid:166056|Betabaculovirus epaporemae|Betabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-31	338	1.11e-11	29.464000	112	acc:YP_010085886|DNA polymerase catalytic subunit [Wood mouse herpesvirus]	taxid:432370|Rhadinovirus muridgamma7|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-32	254	2.66e-06	32.051000	78	acc:YP_010778585|Rab-like GTPase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	041215Madag06AD06_GCCAAT_L005_R1_cap3_Contig-33	191	1.03e-12	58.333000	48	acc:YP_009165284|B-family DNA polymerase [Mollivirus sibericum]	taxid:1678078|Viruses	2024-06-29
