run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
041215Madag06AD06_GCCAAT_L005_R1	7	5.80e-07	Herpes_POLcore	2.39e-09	52.1	144 / 226	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	2	6.40e-04	Herpes_POLcore	4.56e-09	48.9	141 / 184	1	NC_014766.1|Ostreococcus lucimarinus virus OlV1, complete genome	taxid:880162|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	9	1.20e-02	Herpes_POLcore	9.27e-11	38.4	219 / 220	2	NC_038553.1|Heterosigma akashiwo virus 01 isolate HaV53, complete genome	taxid:97195|Raphidovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	3	9.20e-02	Herpes_POLcore	5.94e-08	60.5	114 / 126	2	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	5	1.80e-01	NCLDV_packATPase	5.30e-02	50.0	90 / 151	1	JX997156.1|Acanthocystis turfacea Chlorella virus Can0610SP, partial genome	taxid:1278269|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	6	5.20e-01	NCLDV_packATPase	8.69e-16	82.5	120 / 128	3	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	1	8.40e-01	Herpes_POLcore	5.83e-04	45.7	105 / 126	1	NC_038264.1|Porcine lymphotropic herpesvirus long unique region, partial sequence	taxid:91740|Macavirus suidgamma3|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	7	8.60e-01	NCLDV_packATPase	1.60e-02	50.0	90 / 167	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	65	1.80e+00	NCLDV_packATPase	1.66e-13	68.2	132 / 137	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	9	2.20e+00	NCLDV_packATPase	2.25e-08	51.2	129 / 134	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	4	2.50e+00	NCLDV_packATPase	1.19e-08	57.1	126 / 139	1	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	1	3.30e+00	NCLDV_ssuRiboReduc	1.30e-01	57.1	63 / 126	1	NC_001993.1|Melanoplus sanguinipes entomopoxvirus, complete genome	taxid:83191|Deltaentomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	1	4.70e+00	NCLDV_packATPase	2.00e-03	44.4	108 / 126	1	NC_005362.1|Lactobacillus johnsonii NCC 533, complete sequence	taxid:257314|Lactobacillus|Lactobacillaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	18	5.70e+00	NCLDV_packATPase	4.24e-16	59.3	162 / 171	3	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	23	6.30e+00	NCLDV_packATPase	1.30e-01	48.1	81 / 171	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	4	6.50e+00	NCLDV_packATPase	3.28e-13	65.9	123 / 140	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	2	6.60e+00	NCLDV_packATPase	2.00e-03	45.7	105 / 130	1	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	1	7.40e+00	NCLDV_packATPase	3.00e-03	45.9	111 / 126	1	NC_012751.1|Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum), complete sequence	taxid:572265|Candidatus Hamiltonella|aphid secondary symbionts|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	16	8.70e+00	NCLDV_packATPase	1.99e-05	37.2	129 / 162	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R1	1	9.50e+00	NCLDV_packATPase	5.00e-03	73.7	57 / 126	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	22	4.20e-19	NCLDV_ssuRiboReduc	1.21e-75	80.6	417 / 491	3	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	68	1.40e-18	NCLDV_ssuRiboReduc	2.28e-165	79.7	885 / 907	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	6	1.60e-13	Herpes_POLcore	2.48e-17	44.9	207 / 248	1	NC_002665.1|Bovine herpesvirus 4 long unique region, complete sequence	taxid:10385|Rhadinovirus bovinegamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	4	7.80e-11	Herpes_POLcore	5.38e-11	52.2	138 / 148	1	NC_040615.1|Eptesicus fuscus gammaherpesvirus, complete genome	taxid:2035399|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	4	2.20e-06	Herpes_POLcore	1.09e-14	55.0	180 / 274	1	NC_008361.1|Spodoptera frugiperda ascovirus 1a complete genome	taxid:113370|Ascovirus sfav1a|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	5	2.30e-05	Herpes_POLcore	1.54e-09	52.1	144 / 194	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	2	5.60e-05	Herpes_POLcore	3.92e-07	56.8	111 / 126	2	NC_028110.1|Yellowstone lake phycodnavirus 2 DNA, complete genome, isolate: 2	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	2	3.00e-02	Herpes_POLcore	1.30e-02	35.7	84 / 160	1	NC_003521.1|Panine herpesvirus 2 strain Heberling, complete genome	taxid:188763|Cytomegalovirus paninebeta2|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	1	8.20e-02	Herpes_POLcore	1.40e-02	43.6	117 / 126	1	NC_075136.1|Tetraselmis virus 1, complete genome	taxid:2060617|Oceanusvirus kaneohense|Oceanusvirus|Allomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	10	9.70e-02	NCLDV_packATPase	1.02e-10	60.0	135 / 139	2	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	2	1.80e-01	Herpes_POLcore	7.40e-07	48.9	141 / 170	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	6	5.80e-01	NCLDV_packATPase	1.51e-11	56.2	144 / 147	2	NC_005362.1|Lactobacillus johnsonii NCC 533, complete sequence	taxid:257314|Lactobacillus|Lactobacillaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	8	8.60e-01	NCLDV_packATPase	1.30e-02	50.0	90 / 156	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	5	2.20e+00	NCLDV_packATPase	2.08e-07	54.1	111 / 126	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	59	2.20e+00	NCLDV_packATPase	2.08e-11	64.3	126 / 152	4	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	14	3.20e+00	NCLDV_packATPase	2.08e-15	60.8	153 / 155	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	1	4.50e+00	NCLDV_ssuRiboReduc	1.02e-10	82.4	102 / 126	1	NC_032111.1|BeAn 58058 virus, complete genome	taxid:67082|Oryzopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	4	5.50e+00	NCLDV_packATPase	8.01e-16	82.5	120 / 127	2	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	1	6.10e+00	NCLDV_packATPase	2.85e-07	67.7	93 / 126	1	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	23	6.30e+00	NCLDV_packATPase	9.40e-02	48.1	81 / 156	2	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	5	6.40e+00	NCLDV_packATPase	1.57e-11	64.1	117 / 136	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
041215Madag06AD06_GCCAAT_L005_R2	23	8.90e+00	NCLDV_packATPase	1.99e-05	37.2	129 / 163	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	85	1.20e-18	NCLDV_ssuRiboReduc	1.53e-168	79.4	903 / 907	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	2	1.30e-18	NCLDV_ssuRiboReduc	1.92e-22	100.0	123 / 126	2	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	2	4.60e-13	NCLDV_ssuRiboReduc	2.07e-23	80.8	156 / 156	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	1.30e-10	Herpes_POLcore	3.18e-12	63.4	123 / 126	1	NC_020231.1|Caviid herpesvirus 2 strain 21222, complete genome	taxid:33706|Quwivirus caviidbeta2|Quwivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	4	1.80e-10	Herpes_POLcore	9.47e-12	51.9	162 / 178	1	NC_028891.1|Hawaiian green turtle herpesvirus thymidine kinase (UL23), membrane-associated protein (UL24), minor capsid protein (UL25), capsid maturation protease (UL26), virion scaffolding protein (UL26.5), virion membrane glycoprotein B (gB), DNA cleavage/packaging protein (UL28), single-stranded DNA-binding protein (UL29), DNA polymerase catalytic subunit (pol), nuclear phosphoprotein (UL31), DNA cleavage/packaging (UL32), DNA cleavage/packaging protein (UL33), membrane-associated phosphoprotein (UL34), and basic phosphorylated capsid protein (UL35) genes, complete cds; and very large tegument protein (UL36) gene, partial cds	taxid:70564|Scutavirus chelonidalpha5|Scutavirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	1.10e-05	Herpes_POLcore	1.37e-08	58.8	102 / 126	1	NC_076963.1|Macaca arctoides gammaherpesvirus 1, complete genome	taxid:2341050|Lymphocryptovirus macacinegamma13|Lymphocryptovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	2	1.70e-04	Herpes_POLcore	3.35e-18	61.4	171 / 179	1	NC_006549.1|Singapore grouper iridovirus, complete genome	taxid:262968|Ranavirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	4.70e-03	Herpes_POLcore	9.40e-02	41.5	123 / 126	1	NC_018874.1|Abalone herpesvirus Victoria/AUS/2009, complete genome	taxid:1241371|Aurivirus haliotidmalaco1|Aurivirus|Malacoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	32	5.20e-03	NCLDV_ssuRiboReduc	1.69e-13	68.2	132 / 146	4	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	2.10e-02	Herpes_POLcore	6.44e-04	46.7	90 / 126	1	NC_002665.1|Bovine herpesvirus 4 long unique region, complete sequence	taxid:10385|Rhadinovirus bovinegamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	10	9.10e-02	NCLDV_packATPase	1.02e-10	60.0	135 / 150	2	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	5.30e-01	Herpes_POLcore	2.25e-08	52.4	126 / 126	1	NC_013288.1|Ostreococcus tauri virus 1 complete genome	taxid:642926|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	11	7.20e-01	NCLDV_packATPase	1.10e-02	50.0	90 / 141	2	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	4	1.60e+00	NCLDV_packATPase	4.24e-16	56.4	165 / 170	2	CP011102.1|Listeria weihenstephanensis strain WS 4560, complete genome	taxid:1633782|Listeria|Listeriaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	3.50e+00	NCLDV_packATPase	1.40e-01	39.3	84 / 126	1	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	2	5.50e+00	NCLDV_A2Ltf	3.62e-06	48.7	117 / 127	1	FN429076.1|Emiliania huxleyi virus 99B1 draft genome sequence	taxid:187397|Coccolithovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	12	5.70e+00	NCLDV_packATPase	3.40e-02	60.9	69 / 179	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	5.80e+00	NCLDV_packATPase	2.49e-05	54.8	93 / 126	1	NC_012751.1|Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum), complete sequence	taxid:572265|Candidatus Hamiltonella|aphid secondary symbionts|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	11	5.90e+00	NCLDV_packATPase	9.00e-03	41.7	108 / 179	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	2	6.00e+00	NCLDV_packATPase	2.82e-12	65.0	120 / 137	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	11	6.20e+00	NCLDV_packATPase	2.44e-05	37.2	129 / 169	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	6.30e+00	NCLDV_packATPase	5.83e-08	53.7	123 / 126	1	JF411744.1|Paramecium bursaria Chlorella virus 1 (PBCV-1), complete genome	taxid:10506|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	16	8.10e+00	NCLDV_packATPase	1.20e-01	48.1	81 / 164	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	8.40e+00	Herpes_POLcore	7.81e-07	60.0	105 / 126	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R1	1	9.10e+00	NCLDV_packATPase	8.01e-16	82.5	120 / 126	1	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	4	7.20e-17	NCLDV_ssuRiboReduc	6.61e-46	84.7	255 / 260	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	87	3.60e-16	NCLDV_ssuRiboReduc	1.00e-170	78.8	921 / 947	1	NC_015960.1|Yoka poxvirus, complete genome	taxid:1076255|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	2	1.20e-11	NCLDV_ssuRiboReduc	4.86e-29	82.8	192 / 204	1	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	2	5.20e-11	NCLDV_ssuRiboReduc	2.85e-19	76.1	138 / 141	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	2	5.30e-11	Herpes_POLcore	8.97e-13	71.1	114 / 152	1	NC_003521.1|Panine herpesvirus 2 strain Heberling, complete genome	taxid:188763|Cytomegalovirus paninebeta2|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	1	7.30e-06	Herpes_POLcore	2.64e-06	48.7	117 / 126	1	NC_024771.1|Equid herpesvirus 3 strain AR/2007/C3A, complete genome	taxid:80341|Varicellovirus equidalpha3|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	2	8.70e-06	Herpes_POLcore	3.34e-09	59.5	111 / 134	1	NC_001350.1|Saimiriine herpesvirus 2 complete genome	taxid:10381|Rhadinovirus saimiriinegamma2|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	1	1.10e-05	Herpes_POLcore	3.34e-05	48.6	105 / 126	1	NC_030200.1|Macaca nemestrina herpesvirus 7, complete genome	taxid:2560568|Roseolovirus macacinebeta9|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	1	2.50e-04	NCLDV_ssuRiboReduc	5.39e-07	78.6	84 / 126	1	NC_021247.1|Adoxophyes honmai enomopoxvirus 'L', complete genome	taxid:1293540|Betaentomopoxvirus ahonmai|Betaentomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag01AD01_ATCACG_L005_R2	1	3.00e-04	Herpes_POLcore	1.64e-12	78.8	99 / 126	1	NC_040612.1|Cherax quadricarinatus iridovirus strain CQIV-CN01, complete genome	taxid:2035708|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
